Id,SalePrice
2735,142243.43588150968
2736,141656.26085292548
2737,123951.09622846577
2738,137589.91388632957
2739,148416.8818940736
2740,141631.05840981973
2741,150450.4102961529
2742,157386.05176973954
2743,149669.03235350465
2744,161946.31615672316
2745,141570.0226477053
2746,143314.5253970969
2747,144744.62774921488
2748,124141.6441748167
2749,129940.63585191143
2750,123065.93370708045
2751,137873.9230199776
2752,152384.74195985385
2753,147357.94580416454
2754,227929.5576098826
2755,143669.54349824824
2756,94602.18993249012
2757,55071.52602628322
2758,110145.6159411829
2759,159365.0553570482
2760,127752.6889914726
2761,139903.96586316318
2762,144814.88464534408
2763,171067.00904336348
2764,134933.51680561603
2765,283113.24330046173
2766,105353.6178773933
2767,86926.209233659
2768,118612.91917543173
2769,130091.6536862139
2770,130658.66464589143
2771,102943.90213857437
2772,97322.16506649781
2773,182141.74187778172
2774,153142.70067873964
2775,104575.55109414078
2776,140053.46675469636
2777,156384.59720802284
2778,108263.54491056889
2779,116692.78555984664
2780,94128.09511807973
2781,107314.65554840268
2782,103753.09534149864
2783,113359.15674793438
2784,121879.00327757366
2785,138224.1334592898
2786,82605.62483747171
2787,127095.41511401228
2788,78898.21066687578
2789,173882.8446491516
2790,98785.38270010104
2791,113074.99496640328
2792,82394.6235759728
2793,129255.99376660923
2794,93217.77589734593
2795,118873.53696846275
2796,97267.9787404991
2797,213114.1493422762
2798,104129.99142728078
2799,117846.02505781363
2800,70088.37124343237
2801,96374.0303109961
2802,122701.47860222965
2803,163180.68493112197
2804,123656.43073892038
2805,90043.13954175723
2806,84391.41661566393
2807,244583.88904985334
2808,149353.41505009844
2809,129349.64925629478
2810,127439.0150974024
2811,158452.34798848012
2812,176592.76811573084
2813,155031.5533788381
2814,164767.55482951234
2815,91803.0526087386
2816,225163.1404812402
2817,158373.21726046997
2818,139294.19637827732
2819,189427.9944162781
2820,138694.00547328294
2821,102601.28242814487
2822,167955.63990466643
2823,426108.16585241666
2824,183398.13132770004
2825,143202.8989490813
2826,144006.93387886375
2827,131812.72594109824
2828,244059.70783384136
2829,202076.26251710288
2830,231900.056029681
2831,164705.25748536596
2832,250506.71211271008
2833,303680.5899686355
2834,226793.55039939564
2835,224300.47004875267
2836,194757.1700397834
2837,144832.67731891596
2838,155966.45337373563
2839,178501.66804798227
2840,209191.9376229533
2841,200870.91775580702
2842,225336.47101406686
2843,149675.3441655014
2844,162965.38135170896
2845,131863.64726784272
2846,205821.17356176447
2847,215762.95948096667
2848,230860.9848351354
2849,196703.936092608
2850,269509.04184338875
2851,204761.01677959829
2852,238385.99298251042
2853,231751.59628832474
2854,138386.47382974363
2855,202153.0722219334
2856,196999.76301409205
2857,187467.39940389362
2858,201947.4633554465
2859,111986.57061594762
2860,148651.89197127006
2861,123373.95365690859
2862,199398.1887832212
2863,127158.5089715123
2864,319047.4687636468
2865,131901.5199817639
2866,138269.18264522488
2867,112283.40619100319
2868,108953.7851185485
2869,100171.83417022807
2870,113083.49409224887
2871,82812.67201443325
2872,80216.4383774622
2873,94223.60444942933
2874,149886.56597192664
2875,110695.25354314396
2876,181087.0124241234
2877,158074.354996963
2878,211062.71270429855
2879,140061.28244950826
2880,105656.24269185626
2881,135260.6101301798
2882,173020.22160872805
2883,194908.7415732344
2884,192401.9748669118
2885,178456.1607180954
2886,235191.48639278297
2887,90123.230392638
2888,140656.16970420274
2889,68419.48059418814
2890,94763.1057273511
2891,144977.75246770558
2892,35474.45217272947
2893,52131.72251422698
2894,47652.5610716639
2895,336711.43858814373
2896,286546.01841644064
2897,212264.00504251386
2898,140594.63929758864
2899,198649.44809782927
2900,164230.97879095626
2901,225783.2793979471
2902,166369.15990254073
2903,312270.52647368005
2904,360668.2756156946
2905,74773.71867860197
2906,188835.97658026806
2907,107129.28879031564
2908,136025.3140777434
2909,141950.46024587014
2910,79975.07805442401
2911,79953.12836172397
2912,144347.7491307263
2913,80144.44210261384
2914,78201.26690828869
2915,85821.47811627283
2916,81030.13222031662
2917,168515.67167513873
2918,113750.13898704248
2919,213808.39823322344
